,CustomerID,prediction_perturbed,Churn,feature,direction,prediction,prediction_diff,prediction_diff_abs
51,53932,0.4639572686667088,0.0,WarehouseToHome,increased,0.282218423374392,0.18173884529231676,0.18173884529231676
52,53249,0.6083486638432797,0.0,WarehouseToHome,increased,0.17079728076632833,0.43755138307695135,0.43755138307695135
53,54705,0.05435571087205851,0.0,WarehouseToHome,increased,0.03346860655412329,0.020887104317935223,0.020887104317935223
54,51112,0.2465327179632965,1.0,WarehouseToHome,increased,0.355465111432824,-0.10893239346952749,0.10893239346952749
55,54395,0.10711841497704892,1.0,WarehouseToHome,increased,0.14125046789161314,-0.03413205291456421,0.03413205291456421
56,53115,0.23435989720873443,0.0,WarehouseToHome,increased,0.23435989720873443,0.0,0.0
57,50538,0.13197608648281123,1.0,WarehouseToHome,increased,0.16337258236133817,-0.03139649587852694,0.03139649587852694
58,54106,0.2941883831842046,0.0,WarehouseToHome,increased,0.5107212023649856,-0.21653281918078104,0.21653281918078104
59,52875,0.13617634299754486,0.0,WarehouseToHome,increased,0.20430695179389602,-0.06813060879635116,0.06813060879635116
60,52571,0.06080075184383646,0.0,WarehouseToHome,increased,0.06985479638911798,-0.009054044545281525,0.009054044545281525
61,54523,0.08205291324843236,0.0,WarehouseToHome,increased,0.11162919355757517,-0.029576280309142805,0.029576280309142805
62,54820,0.15320768864279802,0.0,WarehouseToHome,increased,0.08818761647541001,0.065020072167388,0.065020072167388
63,53079,0.21192212675231098,0.0,WarehouseToHome,increased,0.11405228302692799,0.09786984372538299,0.09786984372538299
64,52608,0.18709942059152118,1.0,WarehouseToHome,increased,0.5577987747463674,-0.37069935415484623,0.37069935415484623
65,52333,0.11577602979649144,0.0,WarehouseToHome,increased,0.11320759093603923,0.0025684388604522157,0.0025684388604522157
66,54686,0.24838239505409457,1.0,WarehouseToHome,increased,0.26053496935722203,-0.012152574303127467,0.012152574303127467
67,55597,0.21922577466692786,0.0,WarehouseToHome,increased,0.2069239072488098,0.012301867418118062,0.012301867418118062
68,51397,0.12361692384436891,1.0,WarehouseToHome,increased,0.11221415538146626,0.011402768462902654,0.011402768462902654
69,50255,0.10192092664794904,0.0,WarehouseToHome,increased,0.09099867539373459,0.010922251254214449,0.010922251254214449
70,51151,0.12277953512694893,0.0,WarehouseToHome,increased,0.09257410957913093,0.030205425547818007,0.030205425547818007
71,55381,0.06297202190321846,0.0,WarehouseToHome,increased,0.07432750825659493,-0.011355486353376465,0.011355486353376465
72,55199,0.25439742694032047,0.0,WarehouseToHome,increased,0.25340112413580757,0.0009963028045129052,0.0009963028045129052
73,53476,0.08746708721202984,0.0,WarehouseToHome,increased,0.06499776935235262,0.02246931785967722,0.02246931785967722
74,50540,0.015040733559108312,0.0,WarehouseToHome,increased,0.04630150845838355,-0.03126077489927524,0.03126077489927524
75,51827,0.09431251248086216,0.0,WarehouseToHome,increased,0.09575966342828973,-0.001447150947427575,0.001447150947427575
76,51976,0.08204653345798936,0.0,WarehouseToHome,increased,0.09915803362560723,-0.017111500167617866,0.017111500167617866
77,52813,0.025243973189291332,0.0,WarehouseToHome,increased,0.019170923366283905,0.006073049823007427,0.006073049823007427
78,51587,0.08682505750746505,0.0,WarehouseToHome,increased,0.13817716237603334,-0.05135210486856828,0.05135210486856828
79,54853,0.26674989107415986,0.0,WarehouseToHome,increased,0.23487742760262476,0.031872463471535106,0.031872463471535106
80,50009,0.13160893873164928,1.0,WarehouseToHome,increased,0.163817637378628,-0.03220869864697873,0.03220869864697873
81,53717,0.0800357207607875,0.0,WarehouseToHome,increased,0.09238620720389909,-0.012350486443111597,0.012350486443111597
82,54591,0.43926847898222127,0.0,WarehouseToHome,increased,0.2861768176746707,0.15309166130755059,0.15309166130755059
83,51167,0.07241007906289218,1.0,WarehouseToHome,increased,0.09340054939147852,-0.020990470328586336,0.020990470328586336
84,55268,0.2672382593784188,0.0,WarehouseToHome,increased,0.0872424632741008,0.17999579610431798,0.17999579610431798
85,51728,0.14638331703989071,1.0,WarehouseToHome,increased,0.13012606396781318,0.016257253072077538,0.016257253072077538
86,53254,0.0616459023347484,0.0,WarehouseToHome,increased,0.1261208176331938,-0.0644749152984454,0.0644749152984454
87,54570,0.38101843889555015,0.0,WarehouseToHome,increased,0.38101843889555015,0.0,0.0
88,52292,0.28861417450027993,1.0,WarehouseToHome,increased,0.6948910988126498,-0.40627692431236984,0.40627692431236984
89,54658,0.15800208932480453,0.0,WarehouseToHome,increased,0.04013451384284848,0.11786757548195605,0.11786757548195605
90,52559,0.08328085998698148,1.0,WarehouseToHome,increased,0.12011905007742203,-0.03683819009044055,0.03683819009044055
91,53761,0.1294534820781179,0.0,WarehouseToHome,increased,0.1650517421318835,-0.035598260053765596,0.035598260053765596
92,52038,0.28834165361548364,0.0,WarehouseToHome,increased,0.250784034187909,0.03755761942757463,0.03755761942757463
93,54025,0.21496460142657622,0.0,WarehouseToHome,increased,0.14734433403473318,0.06762026739184304,0.06762026739184304
94,55306,0.1730222859624255,0.0,WarehouseToHome,increased,0.2273240085277155,-0.054301722565290006,0.054301722565290006
95,50781,0.08555873682159046,0.0,WarehouseToHome,increased,0.09080876099564895,-0.005250024174058496,0.005250024174058496
96,54300,0.26768997181145193,0.0,WarehouseToHome,increased,0.08774094999174972,0.1799490218197022,0.1799490218197022
97,52672,0.11941863165375534,1.0,WarehouseToHome,increased,0.1321995722787612,-0.012780940625005857,0.012780940625005857
98,54227,0.11934942599097052,0.0,WarehouseToHome,increased,0.14569140626091834,-0.026341980269947815,0.026341980269947815
99,54558,0.20902884693144216,0.0,WarehouseToHome,increased,0.12014306618519573,0.08888578074624644,0.08888578074624644
100,52910,0.2035257912056909,0.0,WarehouseToHome,increased,0.18773035765205912,0.015795433553631777,0.015795433553631777
101,55198,0.04909077848710883,0.0,WarehouseToHome,increased,0.04909077848710883,0.0,0.0
102,55261,0.3070549746239438,0.0,WarehouseToHome,increased,0.27724015980912897,0.02981481481481485,0.02981481481481485
103,54778,0.10555838042068373,0.0,WarehouseToHome,increased,0.11966964418267681,-0.014111263761993079,0.014111263761993079
104,53483,0.7413581606565477,1.0,WarehouseToHome,increased,0.7413581606565477,0.0,0.0
105,54000,0.10837120961386593,0.0,WarehouseToHome,increased,0.11099649035794895,-0.002625280744083025,0.002625280744083025
106,53056,0.1926933491748033,0.0,WarehouseToHome,increased,0.23049713463747992,-0.037803785462676626,0.037803785462676626
107,55614,0.1746596812515343,0.0,WarehouseToHome,increased,0.15311002212629135,0.021549659125242954,0.021549659125242954
108,54493,0.18380956037238247,0.0,WarehouseToHome,increased,0.1734575395988947,0.010352020773487763,0.010352020773487763
109,53762,0.40075284961915303,0.0,WarehouseToHome,increased,0.21822189003839917,0.18253095958075385,0.18253095958075385
110,52820,0.2149177706576558,1.0,WarehouseToHome,increased,0.32225850051478316,-0.10734072985712736,0.10734072985712736
111,54870,0.17342044653444147,1.0,WarehouseToHome,increased,0.1840521966237544,-0.010631750089312941,0.010631750089312941
112,54580,0.09581212279265129,0.0,WarehouseToHome,increased,0.06036687108133674,0.03544525171131455,0.03544525171131455
113,54029,0.18602954757530818,1.0,WarehouseToHome,increased,0.15432950008830443,0.03170004748700375,0.03170004748700375
114,51028,0.11217810587067253,0.0,WarehouseToHome,increased,0.07824015726620774,0.03393794860446479,0.03393794860446479
115,52175,0.27401345356006446,1.0,WarehouseToHome,increased,0.24026718235227268,0.03374627120779178,0.03374627120779178
116,51284,0.06691762908824254,0.0,WarehouseToHome,increased,0.04198110637273596,0.024936522715506587,0.024936522715506587
117,53755,0.12725990763171408,0.0,WarehouseToHome,increased,0.1065747828971935,0.02068512473452057,0.02068512473452057
118,54598,0.14432573155538653,0.0,WarehouseToHome,increased,0.11919367198818315,0.02513205956720338,0.02513205956720338
119,52765,0.347632312354222,0.0,WarehouseToHome,increased,0.24440830439365274,0.10322400796056924,0.10322400796056924
120,53408,0.2981686114899709,0.0,WarehouseToHome,increased,0.16981905142246778,0.12834956006750314,0.12834956006750314
121,52931,0.13634402967665138,0.0,WarehouseToHome,increased,0.11235980584013493,0.023984223836516452,0.023984223836516452
122,50016,0.32844701825159534,1.0,WarehouseToHome,increased,0.47361948173686386,-0.14517246348526852,0.14517246348526852
123,54590,0.13160893873164928,0.0,WarehouseToHome,increased,0.163817637378628,-0.03220869864697873,0.03220869864697873
124,54093,0.23761822286193,0.0,WarehouseToHome,increased,0.22614965261557335,0.01146857024635664,0.01146857024635664
125,52077,0.37322519078346894,1.0,WarehouseToHome,increased,0.6437880448735036,-0.27056285409003467,0.27056285409003467
126,54717,0.11099649035794895,0.0,WarehouseToHome,increased,0.11270736978243125,-0.001710879424482295,0.001710879424482295
127,53515,0.41333333333333333,0.0,WarehouseToHome,increased,0.41333333333333333,0.0,0.0
128,54248,0.10831113697604952,0.0,WarehouseToHome,increased,0.11444315668660404,-0.0061320197105545204,0.0061320197105545204
129,53731,0.030516811125358045,0.0,WarehouseToHome,increased,0.04598275909166509,-0.015465947966307046,0.015465947966307046
130,51740,0.034802166918742834,0.0,WarehouseToHome,increased,0.06041919814116206,-0.025617031222419227,0.025617031222419227
131,52984,0.09677211793991053,1.0,WarehouseToHome,increased,0.09565552314769077,0.0011165947922197605,0.0011165947922197605
132,54104,0.055388758678696484,0.0,WarehouseToHome,increased,0.025020563094255634,0.03036819558444085,0.03036819558444085
133,53233,0.21864275770063707,0.0,WarehouseToHome,increased,0.1685298069993935,0.05011295070124358,0.05011295070124358
134,54748,0.11704694584544365,0.0,WarehouseToHome,increased,0.11035378001957726,0.00669316582586639,0.00669316582586639
135,51532,0.08173003264728454,0.0,WarehouseToHome,increased,0.07454317243532595,0.007186860211958593,0.007186860211958593
136,51985,0.24798379788957042,0.0,WarehouseToHome,increased,0.09364234375255093,0.1543414541370195,0.1543414541370195
137,53182,0.1039901999800083,0.0,WarehouseToHome,increased,0.10704245681831655,-0.0030522568383082455,0.0030522568383082455
138,54919,0.08371368091399158,0.0,WarehouseToHome,increased,0.13688633712952586,-0.053172656215534284,0.053172656215534284
139,51787,0.3028552789705137,0.0,WarehouseToHome,increased,0.21650764763802394,0.08634763133248974,0.08634763133248974
140,52643,0.1480152231735125,1.0,WarehouseToHome,increased,0.18979273579922,-0.0417775126257075,0.0417775126257075
141,51260,0.20468908772980327,0.0,WarehouseToHome,increased,0.13410791041231038,0.07058117731749289,0.07058117731749289
142,53300,0.30157159312805903,0.0,WarehouseToHome,increased,0.29919652442323197,0.0023750687048270658,0.0023750687048270658
143,55362,0.20022357311544467,1.0,WarehouseToHome,increased,0.2612659087142542,-0.06104233559880953,0.06104233559880953
144,55615,0.32451395015425516,0.0,WarehouseToHome,increased,0.198070292617441,0.12644365753681416,0.12644365753681416
145,54135,0.1365960293151087,1.0,WarehouseToHome,increased,0.10628047675038083,0.03031555256472787,0.03031555256472787
146,50828,0.1122850608565089,1.0,WarehouseToHome,increased,0.19990878083561184,-0.08762371997910294,0.08762371997910294
147,50784,0.16554466054549155,0.0,WarehouseToHome,increased,0.03493831639270795,0.1306063441527836,0.1306063441527836
148,54692,0.08795799784945725,0.0,WarehouseToHome,increased,0.07143810561248634,0.01651989223697091,0.01651989223697091
149,50398,0.2201109726063542,0.0,WarehouseToHome,increased,0.19159917120026948,0.028511801406084725,0.028511801406084725
150,51215,0.4233810685413294,1.0,WarehouseToHome,increased,0.3509659204350243,0.07241514810630512,0.07241514810630512
151,52493,0.09840786972684347,0.0,WarehouseToHome,increased,0.2784873015776711,-0.18007943185082764,0.18007943185082764
152,53778,0.16468728564143945,0.0,WarehouseToHome,increased,0.1350198283322048,0.029667457309234646,0.029667457309234646
153,54828,0.23761822286193,1.0,WarehouseToHome,increased,0.22614965261557335,0.01146857024635664,0.01146857024635664
154,53137,0.018691410534034347,0.0,WarehouseToHome,increased,0.009279517476826654,0.009411893057207693,0.009411893057207693
155,53497,0.14432573155538653,0.0,WarehouseToHome,increased,0.11919367198818315,0.02513205956720338,0.02513205956720338
156,52057,0.37322519078346894,1.0,WarehouseToHome,increased,0.6437880448735036,-0.27056285409003467,0.27056285409003467
157,52497,0.5057350427350428,0.0,WarehouseToHome,increased,0.2153270487682252,0.2904079939668176,0.2904079939668176
158,52265,0.06740791182866321,0.0,WarehouseToHome,increased,0.10758020946376705,-0.04017229763510384,0.04017229763510384
159,50611,0.15927924479737715,0.0,WarehouseToHome,increased,0.13197608648281123,0.027303158314565923,0.027303158314565923
160,50422,0.2528489100666707,0.0,WarehouseToHome,increased,0.28378959266288073,-0.030940682596210023,0.030940682596210023
161,53126,0.10045526362333922,1.0,WarehouseToHome,increased,0.10502065261984353,-0.004565388996504313,0.004565388996504313
162,50510,0.43680970582135153,0.0,WarehouseToHome,increased,0.2404879628910028,0.19632174293034874,0.19632174293034874
163,53350,0.08420083730596259,0.0,WarehouseToHome,increased,0.06590780515187998,0.01829303215408261,0.01829303215408261
164,51111,0.0808209781382464,0.0,WarehouseToHome,increased,0.08422293371411554,-0.003401955575869142,0.003401955575869142
165,51358,0.05156457141547175,0.0,WarehouseToHome,increased,0.08815196467324334,-0.036587393257771585,0.036587393257771585
166,55617,0.1780344543228567,0.0,WarehouseToHome,increased,0.25652947003185433,-0.07849501570899764,0.07849501570899764
167,52986,0.7223537289411742,0.0,WarehouseToHome,increased,0.49360686483052296,0.22874686411065126,0.22874686411065126
168,51803,0.3115228172566918,1.0,WarehouseToHome,increased,0.4039458846804764,-0.09242306742378459,0.09242306742378459
169,53920,0.2149676186851075,0.0,WarehouseToHome,increased,0.20541877987328838,0.009548838811819116,0.009548838811819116
170,53127,0.3444933649219606,1.0,WarehouseToHome,increased,0.520183649211816,-0.17569028428985545,0.17569028428985545
171,55120,0.0550031752022181,0.0,WarehouseToHome,increased,0.08403141376911023,-0.029028238566892135,0.029028238566892135
172,52637,0.07241007906289218,1.0,WarehouseToHome,increased,0.09340054939147852,-0.020990470328586336,0.020990470328586336
173,54625,0.09439913965393963,0.0,WarehouseToHome,increased,0.10305394515990057,-0.008654805505960941,0.008654805505960941
174,55207,0.2359802635808449,0.0,WarehouseToHome,increased,0.2781762653664941,-0.042196001785649195,0.042196001785649195
175,51806,0.10241631419080091,0.0,WarehouseToHome,increased,0.10241631419080091,0.0,0.0
176,53958,0.09976735849101387,0.0,WarehouseToHome,increased,0.10496852026797548,-0.005201161776961616,0.005201161776961616
177,51943,0.08204653345798936,0.0,WarehouseToHome,increased,0.09915803362560723,-0.017111500167617866,0.017111500167617866
178,54507,0.134546706740438,0.0,WarehouseToHome,increased,0.10939975444522233,0.02514695229521567,0.02514695229521567
179,53538,0.038800018933557834,0.0,WarehouseToHome,increased,0.00914441761619181,0.029655601317366026,0.029655601317366026
180,53816,0.06864503787595859,0.0,WarehouseToHome,increased,0.08516044878855775,-0.016515410912599157,0.016515410912599157
181,51975,0.13867979481847098,0.0,WarehouseToHome,increased,0.12455212925396189,0.01412766556450909,0.01412766556450909
182,53498,0.22950727683999353,0.0,WarehouseToHome,increased,0.19427148591578183,0.035235790924211696,0.035235790924211696
183,53252,0.0835044558510503,0.0,WarehouseToHome,increased,0.0455563851353325,0.037948070715717805,0.037948070715717805
184,54843,0.22063461412892008,0.0,WarehouseToHome,increased,0.3705053186818881,-0.149870704552968,0.149870704552968
185,55009,0.20818253704288114,0.0,WarehouseToHome,increased,0.14766245975209139,0.06052007729078976,0.06052007729078976
186,53250,0.13160893873164928,0.0,WarehouseToHome,increased,0.163817637378628,-0.03220869864697873,0.03220869864697873
187,54400,0.14666742618737558,1.0,WarehouseToHome,increased,0.2171483335687584,-0.07048090738138282,0.07048090738138282
188,50450,0.03170497194623777,0.0,WarehouseToHome,increased,0.021604435599800863,0.010100536346436904,0.010100536346436904
189,55514,0.805,1.0,WarehouseToHome,increased,0.935625,-0.130625,0.130625
190,50228,0.05156457141547175,0.0,WarehouseToHome,increased,0.048786793637693976,0.002777777777777775,0.002777777777777775
191,54810,0.310278753559887,0.0,WarehouseToHome,increased,0.03853746298145441,0.27174129057843255,0.27174129057843255
192,52623,0.07639643114483657,0.0,WarehouseToHome,increased,0.07936822325605485,-0.0029717921112182716,0.0029717921112182716
193,53363,0.1825753756993057,0.0,WarehouseToHome,increased,0.18386309566505585,-0.0012877199657501393,0.0012877199657501393
194,55074,0.4121739866084015,1.0,WarehouseToHome,increased,0.5963164454502126,-0.18414245884181107,0.18414245884181107
195,50438,0.029641981974194008,1.0,WarehouseToHome,increased,0.06884101664429439,-0.03919903467010038,0.03919903467010038
196,50149,0.15418122249796024,0.0,WarehouseToHome,increased,0.15785129881703053,-0.0036700763190702923,0.0036700763190702923
197,51157,0.09419868039505937,1.0,WarehouseToHome,increased,0.2961551575774664,-0.20195647718240706,0.20195647718240706
198,51845,0.17879121237093598,0.0,WarehouseToHome,increased,0.12574160401838538,0.0530496083525506,0.0530496083525506
199,54460,0.36556656713556707,0.0,WarehouseToHome,increased,0.28034758923516473,0.08521897790040234,0.08521897790040234
200,54673,0.13571921903702502,0.0,WarehouseToHome,increased,0.1173787403983464,0.018340478638678617,0.018340478638678617
201,54105,0.06160453314535353,0.0,WarehouseToHome,increased,0.09427225697803386,-0.03266772383268033,0.03266772383268033
202,55087,0.26793174211305115,0.0,WarehouseToHome,increased,0.1653705652124003,0.10256117690065086,0.10256117690065086
203,53192,0.23049713463747992,0.0,WarehouseToHome,increased,0.25438788410811,-0.02389074947063005,0.02389074947063005
204,53682,0.11342737581276836,0.0,WarehouseToHome,increased,0.11163105963985315,0.001796316172915216,0.001796316172915216
205,53055,0.2233362688477656,0.0,WarehouseToHome,increased,0.2149177706576558,0.008418498190109813,0.008418498190109813
206,53404,0.07750718212951638,0.0,WarehouseToHome,increased,0.07897143446755422,-0.001464252338037847,0.001464252338037847
207,52806,0.0578153895803742,0.0,WarehouseToHome,increased,0.06554295869930286,-0.007727569118928662,0.007727569118928662
208,52803,0.10192092664794904,0.0,WarehouseToHome,increased,0.09099867539373459,0.010922251254214449,0.010922251254214449
209,55216,0.12836195661255817,0.0,WarehouseToHome,increased,0.09324797282210379,0.035113983790454384,0.035113983790454384
210,53991,0.3237019443170672,0.0,WarehouseToHome,increased,0.038592017226230194,0.28510992709083705,0.28510992709083705
211,54509,0.2609539441357444,0.0,WarehouseToHome,increased,0.30763923111989655,-0.04668528698415214,0.04668528698415214
212,53885,0.03431856368782285,0.0,WarehouseToHome,increased,0.025148004709626602,0.009170558978196248,0.009170558978196248
213,54624,0.1325,1.0,WarehouseToHome,increased,0.5534376194376194,-0.42093761943761937,0.42093761943761937
214,55061,0.11573927342420212,0.0,WarehouseToHome,increased,0.09403599084300644,0.02170328258119568,0.02170328258119568
215,53841,0.2767097898634433,0.0,WarehouseToHome,increased,0.05071891355225452,0.22599087631118878,0.22599087631118878
216,50671,0.18575931989007938,0.0,WarehouseToHome,increased,0.18438240779102016,0.0013769120990592132,0.0013769120990592132
217,53197,0.05051767578550833,0.0,WarehouseToHome,increased,0.03133556940992737,0.01918210637558096,0.01918210637558096
218,55019,0.16468728564143945,0.0,WarehouseToHome,increased,0.1350198283322048,0.029667457309234646,0.029667457309234646
219,53228,0.17276659547307,0.0,WarehouseToHome,increased,0.15406076542313626,0.01870583004993373,0.01870583004993373
220,53648,0.276105185879056,0.0,WarehouseToHome,increased,0.2580120851357066,0.01809310074334941,0.01809310074334941
221,50314,0.21775187086807807,0.0,WarehouseToHome,increased,0.3220590735240225,-0.10430720265594445,0.10430720265594445
222,50890,0.4233810685413294,0.0,WarehouseToHome,increased,0.3509659204350243,0.07241514810630512,0.07241514810630512
223,50665,0.18773035765205912,1.0,WarehouseToHome,increased,0.10675105548426324,0.08097930216779588,0.08097930216779588
224,51183,0.24798379788957042,0.0,WarehouseToHome,increased,0.09364234375255093,0.1543414541370195,0.1543414541370195
225,54678,0.11248385059663049,0.0,WarehouseToHome,increased,0.030745437189654074,0.08173841340697642,0.08173841340697642
226,51429,0.05679756377887922,0.0,WarehouseToHome,increased,0.03877413456177123,0.018023429217107992,0.018023429217107992
227,53057,0.12064011770293273,1.0,WarehouseToHome,increased,0.14703583555180194,-0.02639571784886921,0.02639571784886921
228,52142,0.10613527040470115,1.0,WarehouseToHome,increased,0.1232683482994248,-0.017133077894723653,0.017133077894723653
229,51336,0.17923497078295025,0.0,WarehouseToHome,increased,0.1817530717352617,-0.0025181009523114473,0.0025181009523114473
230,53006,0.056358878911590464,0.0,WarehouseToHome,increased,0.03835279649677222,0.018006082414818242,0.018006082414818242
231,54075,0.09439913965393963,0.0,WarehouseToHome,increased,0.10305394515990057,-0.008654805505960941,0.008654805505960941
232,54992,0.23953748435537756,1.0,WarehouseToHome,increased,0.22735539777775204,0.012182086577625512,0.012182086577625512
233,52961,0.051135424652693745,0.0,WarehouseToHome,increased,0.03445010367777598,0.016685320974917768,0.016685320974917768
234,50925,0.14566592854316915,0.0,WarehouseToHome,increased,0.16590329973724863,-0.02023737119407948,0.02023737119407948
235,53178,0.14302547773571544,0.0,WarehouseToHome,increased,0.31637490389064254,-0.1733494261549271,0.1733494261549271
236,53323,0.05227345716840639,0.0,WarehouseToHome,increased,0.07914407887707578,-0.02687062170866939,0.02687062170866939
237,54020,0.3648313804937883,0.0,WarehouseToHome,increased,0.15169519554423488,0.21313618494955344,0.21313618494955344
238,50917,0.24026718235227268,0.0,WarehouseToHome,increased,0.23785462058336382,0.0024125617689088608,0.0024125617689088608
239,53733,0.19508732076550775,0.0,WarehouseToHome,increased,0.16055401155745713,0.03453330920805062,0.03453330920805062
240,54751,0.16468728564143945,0.0,WarehouseToHome,increased,0.1350198283322048,0.029667457309234646,0.029667457309234646
241,53186,0.3200223215605233,1.0,WarehouseToHome,increased,0.2263126398195937,0.09370968174092958,0.09370968174092958
242,55481,0.16144552981366175,0.0,WarehouseToHome,increased,0.12188455595567292,0.03956097385798883,0.03956097385798883
